year,mo,da,temp,dewp,visib,wdsp,prcp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
2019,2,21,85.1,73.6,4.3,0.8,0,0,0,0,0,0,0
2019,2,21,62.9,53.7,1.8,3.1,0,1,0,0,0,0,0
2019,2,21,67.4,57.7,1.2,2.2,0.08,0,1,0,0,1,0
2019,2,21,79.3,73.4,4.3,3.1,0,0,0,0,0,0,0
2019,2,21,82.1,72.4,4.3,0,0,0,0,0,0,0,0
2019,2,21,80,61,4.3,2.9,0.01,0,0,0,0,0,0
2019,2,21,69,59.9,1.1,0.1,0,0,0,0,0,0,0
2019,2,21,75.2,68.5,4.3,3.1,0,0,0,0,0,0,0
2019,2,21,78.8,72.8,2.5,1.8,0,0,0,0,0,0,0
2019,2,21,79.1,69.2,4.3,2.2,0,0,0,0,0,0,0
2019,2,21,75.6,63.1,2.5,1.8,0,0,0,0,0,0,0
2019,2,21,79.8,56.5,3.9,3,0,0,0,0,0,0,0
2019,2,21,82.8,50.1,5.7,1.8,0,0,0,0,0,0,0
2019,2,21,78.5,62.7,2.5,1.7,0,0,0,0,0,0,0
2019,2,21,86.5,55.3,5.3,1.7,0,0,0,0,0,0,0
2019,2,21,80.9,71.8,4.2,1.5,0,0,0,0,0,0,0
2019,2,21,78.3,70.4,1.9,0.8,0,1,0,0,0,0,0
2019,2,21,79.5,71.4,3.7,1.4,0,0,0,0,0,0,0
2019,2,21,78.5,59.6,2.5,0.6,0.08,0,0,0,0,1,0
2019,2,21,80.8,53.3,2.6,7.5,0,0,0,0,0,0,0
2019,2,21,82.4,60.2,3,8.3,0,0,0,0,0,0,0
2019,2,22,87.9,65.2,2.5,1.2,0,0,0,0,0,0,0
2019,2,22,44.2,40,2.2,0.7,1.61,0,1,0,0,0,0
2019,2,22,80,60,2.5,3.3,0,0,0,0,0,0,0
2019,2,22,50.8,39.6,2.2,1.7,0.02,0,0,0,0,0,0
2019,2,22,52.9,47.8,0.9,0,0,0,0,0,0,0,0
2019,2,22,50.9,41,1.9,1.5,0.28,1,0,0,0,1,0
2019,2,22,56.6,45.5,2.5,2.2,1.02,0,1,0,0,1,0
2019,2,22,93.2,49.1,999.9,9.3,0,0,0,0,0,0,0
2019,2,22,57.3,48.6,1.9,2.3,0,0,0,0,0,0,0
2019,2,22,50.6,45.8,3.3,1.5,0,0,0,0,0,1,0
2019,2,22,56.3,49.6,1.5,0.8,0.28,1,0,0,0,0,0
2019,2,22,73.8,44,3.7,7.8,0,0,0,0,0,0,0
2019,2,22,81.9,63.3,2.6,5.9,0,0,0,0,0,0,0
2019,2,22,70.2,59.2,2.1,2.4,0,0,0,0,0,0,0
2019,2,22,73.5,63.3,2.4,2.6,0,1,0,0,0,0,0
2019,2,22,77.9,43.8,4.4,9.6,0,0,0,0,0,0,0
2019,2,22,82,69.1,3.3,0.5,0,1,0,0,0,0,0
2019,2,22,60.6,60.4,2.3,7.4,0,1,0,0,0,0,0
2019,2,22,77.9,59.3,2.8,1.9,0,0,0,0,0,0,0
2019,2,22,72.3,61.7,1.5,0.5,0,0,0,0,0,0,0
2019,2,22,81.1,48.8,3.3,6.9,0,0,0,0,0,0,0
2019,2,22,82.2,57.1,3.6,3.1,0,0,0,0,0,0,0
2019,2,22,85.3,58.8,2,3.3,0,0,0,0,0,0,0
2019,2,22,81.3,66.3,3.5,3.7,0,0,0,0,0,0,0
2019,2,22,83.5,65.9,3.6,4.2,0,0,0,0,0,0,0
2019,2,22,75.4,61.5,1.6,2.1,0,0,0,0,0,0,0
2019,2,22,81.5,68.2,1.8,4.3,0,1,0,0,0,0,0
2019,2,22,81.5,66.7,2.1,4.1,0,0,0,0,0,0,0
2019,2,22,83,71.9,2.7,2.7,0,0,0,0,0,0,0
2019,2,22,72,62.5,1.5,4.9,0,0,0,0,0,1,0
2019,2,22,86,69,2.5,0,0,0,0,0,0,0,0
2019,2,22,90.6,72.1,2.5,2.4,0,0,0,0,0,0,0
2019,2,22,79.2,63.5,1.9,2.4,0,0,0,0,0,0,0
2019,2,22,68.6,57.2,1.2,2.7,0,0,0,0,0,0,0
2019,2,22,88.5,56.1,2.5,1.9,0,0,0,0,0,0,0
2019,2,22,89.2,58.4,6.2,0,0,0,0,0,0,0,0
2019,2,22,88.3,59.9,2.5,1.2,0,0,0,0,0,0,0
2019,2,22,63.1,52.2,1.6,4.2,0,1,0,0,0,0,0
2019,2,22,91.5,59.9,2.5,3.3,0,0,0,0,0,0,0
2019,2,22,78.6,70.5,6.2,6.8,0,0,0,0,0,0,0
2019,2,22,82.2,72,2.5,0,0,0,0,0,0,0,0
2019,2,22,83.9,62,2.5,5.1,0,0,0,0,0,0,0
2019,2,22,81.1,58.6,4.3,0,0,0,0,0,0,0,0
2019,2,22,87.9,71.1,5.3,1.9,0,0,0,0,0,0,0
2019,2,22,79.2,65.8,2.2,4.6,0,0,0,0,0,0,0
2019,2,22,86.9,64.8,2.5,1.6,0,0,0,0,0,0,0
2019,2,22,74.5,65.5,1.6,3.6,0,0,0,0,0,0,0
2019,2,22,75.7,67.9,2.5,3.1,0,0,0,0,0,0,0
2019,2,22,81,72.2,2.2,2,0,0,0,0,0,0,0
2019,2,22,70.5,59,2.5,1,0,0,0,0,0,0,0
2019,2,22,66.4,58.4,1.2,8.7,0,0,0,0,0,0,0
2019,2,22,82.9,62.7,2.4,0.9,0,0,0,0,0,0,0
2019,2,22,76.7,64.4,1.9,0.3,0,0,0,0,0,0,0
2019,2,22,70.7,60.5,1.4,1,4.02,0,0,0,0,0,0
2019,2,22,78.8,69.2,2.5,1.7,0,0,0,0,0,0,0
2019,2,22,83.8,70.1,4.3,0.6,0,0,0,0,0,0,0
2019,2,22,82.6,47.5,4.8,2.8,0,0,0,0,0,0,0
2019,2,22,77.4,61.2,2.3,1.2,0,0,0,0,0,0,0
2019,2,22,62.2,43.7,1.9,1.9,0,1,0,0,0,0,0
2019,2,22,75.5,59,4.3,1.1,0,0,0,0,0,0,0
2019,2,22,81.4,72.8,2.5,1.5,0,0,0,0,0,0,0
2019,2,22,80.2,70.7,3.7,1.2,0,0,0,0,0,0,0
2019,2,22,78.9,60,2.3,5.1,0,0,0,0,0,0,0
2019,2,22,79.8,56.4,3.9,0.5,0,0,0,0,0,0,0
2019,2,22,74.5,65.7,1.1,0.2,0,0,0,0,0,0,0
2019,2,22,77.2,63.1,2.5,0.7,0,0,0,0,0,0,0
2019,2,22,76.6,56.3,2.5,9.3,0,0,0,0,0,0,0
2019,2,22,75.3,62.8,4.3,2.2,0,0,0,0,0,0,0
2019,2,22,73.3,61.9,1.1,2.1,0,0,0,0,0,0,0
2019,2,22,79,62.1,2.3,1.9,0,0,0,0,0,0,0
2019,2,22,66.8,40.5,1.2,1.6,0,0,0,0,0,0,0
2019,2,22,84.1,70.9,3.7,0.2,0,0,0,0,0,0,0
2019,2,22,82.6,68.7,4.3,0,0,0,0,0,0,0,0
2019,2,22,74.4,54.4,2.9,6.7,0,0,0,0,0,0,0
2019,2,22,83.9,59.2,2,2.5,0,0,0,0,0,0,0
2019,2,22,88,60.4,2.2,3,0,0,0,0,0,0,0
2019,2,22,36.9,35.6,1.4,0.7,1.1,1,0,0,0,0,0
2019,2,22,66.3,47.8,2.4,2.1,0,1,0,0,0,0,0
2019,2,22,78.7,51.9,2.5,3.5,0,0,0,0,0,0,0
2019,2,22,28.4,23,3.7,2.4,99.99,0,0,1,0,0,0
2019,2,22,76.9,43.1,4.3,3.3,0,0,0,0,0,0,0
2019,2,22,93.4,56.1,4.2,4.8,0,0,0,0,0,0,0
2019,2,22,71.6,58.2,2.2,2.8,0,0,0,0,0,0,0
2019,2,22,84.5,65,3.4,5.7,0,0,0,0,0,0,0
2019,2,22,81.6,57.4,2.4,6,0,0,0,0,0,0,0
2019,2,22,84.6,52.1,5.1,4.2,0,0,0,0,0,0,0
2019,2,22,80.7,71.8,3.1,5.7,0,0,0,0,0,0,0
2019,2,22,72.6,57.1,3.2,2.1,0,0,0,0,0,0,0
2019,2,22,87.3,60.2,3.4,2.9,0,0,0,0,0,0,0
2019,2,22,66.9,58.7,3.1,7.9,0,1,0,0,0,0,0
2019,2,22,69.4,59.6,2.4,7.3,0,0,0,0,0,0,0
2019,2,22,75.7,64.8,1.7,4.5,0.04,0,0,0,0,0,0
2019,2,22,75.6,55.3,2.5,3.2,0,0,0,0,0,0,0
2019,2,22,56.1,47.8,2.6,3.9,0.02,1,0,0,0,0,0
2019,2,22,68.9,44.6,2,6.6,0,0,0,0,0,0,0
2019,2,22,74,42.7,3.8,7.6,0,0,0,0,0,0,0
2019,2,22,73.4,61.4,1.6,5.7,0,0,0,0,0,0,0
2019,2,22,63.7,54.1,1.7,9,0,0,0,0,0,0,0
2019,2,22,81.6,71.2,2.4,4.3,0,0,0,0,0,0,0
2019,2,22,83.6,66.8,3.7,3.7,0,0,0,0,0,0,0
2019,2,22,81.7,67.9,5.3,1.5,0,0,0,0,0,0,0
2019,2,22,81.9,61.6,2.2,6,0,0,0,0,0,0,0
2019,2,22,87.4,59.1,5.3,0.7,0,0,0,0,0,0,0
2019,2,22,90.6,67.4,2.5,1.9,0,0,0,0,0,0,0
2019,2,22,83.4,77.7,2.5,0,0,0,0,0,0,0,0
2019,2,22,81.4,74.1,1.2,6.5,0,0,0,0,0,0,0
2019,2,22,72.5,44.1,1.2,1.5,0,0,0,0,0,0,0
2019,2,22,74.1,60.8,2.2,2,0,0,0,0,0,0,0
2019,2,22,88.6,68,2.5,0,0,0,0,0,0,0,0
2019,2,22,78.3,53.8,2.5,4.3,0,0,0,0,0,0,0
2019,2,22,86.4,55.6,2.8,2.3,0,0,0,0,0,0,0
2019,2,22,77.1,66.3,2.1,0.6,0,0,0,0,0,0,0
2019,2,22,74,63.2,1.4,1.6,0,0,0,0,0,0,0
2019,2,22,73.6,63.8,2,0.8,0,0,0,0,0,0,0
2019,2,22,83,58.2,2.5,5,0,0,0,0,0,0,0
2019,2,22,66.8,54,1.9,4.6,0,0,0,0,0,0,0
2019,2,22,68.8,53.3,2.4,2.2,0,0,0,0,0,0,0
2019,2,22,71.9,59.5,1.9,0.6,0,0,0,0,0,0,0
2019,2,22,77.7,51.6,2.5,1.3,0,0,0,0,0,0,0
2019,2,22,78.7,63.5,1.4,0.1,0,0,0,0,0,0,0
2019,2,22,63.1,41.3,2.3,1.7,0,0,0,0,0,0,0
2019,2,22,81.6,68.6,4.3,0.7,0,0,0,0,0,0,0
2019,2,22,73.3,57.3,2.5,1.5,0,0,0,0,0,0,0
2019,2,22,80.2,64.3,3.9,1.7,0,0,0,0,0,0,0
2019,2,22,80.2,70.5,1.8,0.7,0,0,0,0,0,0,0
2019,2,22,76.6,56.9,2.5,1.6,0,0,0,0,0,0,0
2019,2,22,84.5,73.3,4.3,0.5,0,0,0,0,0,0,0
2019,2,22,62,54.9,1,3.4,0.04,0,1,0,0,0,0
2019,2,22,82.1,71.5,2.2,1.3,0,0,0,0,0,0,0
2019,2,22,79.1,72.5,2.5,1.8,0,0,0,0,0,0,0
2019,2,22,60.5,50.4,1.7,2.5,0,1,0,0,0,0,0
2019,2,22,81.5,51,3.9,3.9,0,0,0,0,0,0,0
2019,2,22,81.4,74.9,2.5,3.4,0,0,0,0,0,0,0
2019,2,22,79,68.1,2.5,3.1,0,0,0,0,0,0,0
2019,2,22,78.9,70.4,3.9,1.7,0,0,0,0,0,0,0
2019,2,22,75,50.9,2.5,1,0,0,0,0,0,0,0
2019,2,22,82.5,61.6,3.9,0.2,0,0,0,0,0,0,0
2019,2,22,60,53.7,1.1,2.1,0.39,1,0,0,0,0,0
2019,2,22,68.4,43.1,2,2.7,0,0,0,0,0,0,0
2019,2,22,85.8,52.2,4.3,1.6,0,0,0,0,0,0,0
2019,2,22,85.6,53.5,4.3,0.8,0,0,0,0,0,0,0
2019,2,22,58.4,48.9,1.7,0.7,0,1,0,0,0,0,0
2019,2,22,59.9,54.5,1.8,3.5,0.04,1,1,0,0,0,0
2019,2,22,79.5,75.2,1.9,3.9,0,0,0,0,0,0,0
2019,2,22,84.1,44.6,4.3,3.3,0,0,0,0,0,0,0
2019,2,22,80.5,72.1,3.9,1,0,0,0,0,0,0,0
2019,2,22,80.7,72.5,3.9,3.4,0,0,0,0,0,0,0
2019,2,22,63.5,57.1,2.3,1.7,0.02,0,0,0,0,0,0
2019,2,22,83.3,64.2,3.9,1.6,0,0,0,0,0,0,0
2019,2,22,80,67.1,3.7,1.4,0,0,0,0,0,0,0
2019,2,22,86.7,54,4.3,1.3,0,0,0,0,0,0,0
2019,2,22,82.3,61,2.5,0.7,0,0,0,0,0,0,0
2019,2,22,73.8,60.8,2.5,4.2,0,0,0,0,0,0,0
2019,2,22,80.8,43.3,4.3,3.4,0,0,0,0,0,0,0
2019,2,22,73.3,63,2.5,5.9,0,0,0,0,0,0,0
2019,2,22,83.7,76.7,3.9,2.4,0,0,0,0,0,0,0
2019,2,22,73,47.1,3.4,0,0,0,0,0,0,0,0
2019,2,22,79.4,60.9,1.7,1,0,0,0,0,0,0,0
2019,2,22,72.6,54.4,2.6,2.1,0,0,0,0,0,0,0
2019,2,22,79.1,52.5,2.9,6.7,0,0,0,0,0,0,0
2019,2,22,77.1,54.8,2.7,4.7,0,0,0,0,0,0,0
2019,2,23,53.7,33.7,3.4,1.2,0,0,0,0,0,0,0
2019,2,23,55.3,48.7,0.9,0.5,0,0,0,0,0,0,0
2019,2,23,48.4,29.3,2.5,1.7,0.08,0,0,0,0,0,0
2019,2,23,77.2,40.8,4.3,3.4,0,0,0,0,0,0,0
2019,2,23,55.8,49.2,2.5,1.3,0,0,0,0,0,0,0
2019,2,23,48.7,36.9,3.5,0,0,0,0,0,0,0,0
2019,2,23,65,60.6,1.4,2.3,0.01,0,1,0,0,0,0
2019,2,23,85.2,54.1,2.4,2.5,0,0,0,0,0,0,0
2019,2,23,66.7,62.5,0.9,3,0,0,1,0,0,0,0
2019,2,23,73.9,60.6,1.3,4.9,0,0,0,0,0,0,0
2019,2,23,85.9,45.2,4.6,3.1,0,0,0,0,0,0,0
2019,2,23,79.1,39.5,3.9,7.8,0,0,0,0,0,0,0
2019,2,23,69.3,57.9,3.1,6.4,0,0,0,0,0,0,0
2019,2,23,62.9,45.1,3.5,5.8,0,0,0,0,0,0,0
2019,2,23,60,54.1,3.2,6.9,0,0,0,0,0,0,0
2019,2,23,82.6,68.5,3.6,5.2,0,0,0,0,0,0,0
2019,2,23,71.7,46.2,2.8,3.7,0,0,0,0,0,0,0
2019,2,23,82.2,47.9,3.3,6.7,0,0,0,0,0,0,0
2019,2,23,56.2,45.1,2.6,2.6,0,0,0,0,0,0,0
2019,2,23,82.1,64.1,3.2,3.9,0,0,0,0,0,0,0
2019,2,23,83,57.4,2.6,2.5,0,0,0,0,0,0,0
2019,2,23,60.9,48,1.7,6.8,0,0,0,0,0,0,0
2019,2,23,82.8,67.3,3.6,4.2,0,0,0,0,0,0,0
2019,2,23,66.2,36.2,2.1,3.6,0,0,0,0,0,0,0
2019,2,23,79.4,49,2.5,4,0,0,0,0,0,0,0
2019,2,23,79.2,40.7,2.5,2.2,0,0,0,0,0,0,0
2019,2,23,81.4,65,5.3,1,0,0,0,0,0,0,0
2019,2,23,83,74.7,1.2,4.8,0,0,0,0,0,0,0
2019,2,23,83.9,72.7,2.5,0,0,0,0,0,0,0,0
2019,2,23,91.2,57.3,6.2,0,0,0,0,0,0,0,0
2019,2,23,72.3,48.9,2.5,4,0,0,0,0,0,0,0
2019,2,23,76.6,65.4,1.4,0.7,0,0,0,0,0,0,0
2019,2,23,74.4,39.6,1.2,0.5,0,0,0,0,0,0,0
2019,2,23,89.5,66.4,2.5,1.5,0,0,0,0,0,0,0
2019,2,23,70.3,56.9,2.2,7.5,0,0,0,0,0,0,0
2019,2,23,82.5,72.5,4.3,1.9,0,0,0,0,0,0,0
2019,2,23,64.2,43.2,2,4.8,0,0,0,0,0,0,0
2019,2,23,64.3,46.1,1.2,3.5,0,0,0,0,0,0,0
2019,2,23,85.4,71.4,2.5,0,0,0,0,0,0,0,0
2019,2,23,86.1,63.2,2.5,0.7,0,0,0,0,0,0,0
2019,2,23,87.3,57.7,2.5,1.6,0,0,0,0,0,0,0
2019,2,23,67.4,46.7,2.2,4,0,0,0,0,0,0,0
2019,2,23,75.4,63.5,1.6,2.1,0,1,0,0,0,0,0
2019,2,23,71.2,61.9,1.9,2.3,0,0,0,0,0,0,0
2019,2,23,83.2,62.9,2.8,0.3,0.01,0,0,0,0,0,0
2019,2,23,67.1,41.4,2.8,2.9,0,0,0,0,0,0,0
2019,2,23,72.1,54.9,2.7,5.4,0,0,0,0,0,0,0
2019,2,23,75.9,44.9,2.5,6,0,0,0,0,0,0,0
2019,2,23,82.3,68.2,3.9,1.5,0,0,0,0,0,0,0
2019,2,23,83.5,62.2,4.3,1.1,0,0,0,0,0,0,0
2019,2,23,83.4,67.5,4.3,1,0,0,0,0,0,0,0
2019,2,23,84.5,63.9,4.3,1.2,0,0,0,0,0,0,0
2019,2,23,73.9,62.3,1.2,2.1,0,0,0,0,0,0,0
2019,2,23,62.3,54.8,2.2,1.1,0,0,0,0,0,0,0
2019,2,23,68.9,53.8,4.3,0.5,0,0,0,0,0,0,0
2019,2,23,74.2,54.5,4.3,2.2,0,0,0,0,0,0,0
2019,2,23,83.9,73.3,4.3,0.7,0,0,0,0,0,0,0
2019,2,23,83.9,61.1,3.9,0.7,0,0,0,0,0,0,0
2019,2,23,82.1,67.1,2.3,0.8,0,0,0,0,0,0,0
2019,2,23,59.2,49.9,2.2,2.9,0,0,0,0,0,0,0
2019,2,23,79,70.5,3.6,1,0,0,0,0,0,0,0
2019,2,23,80.9,70.7,3.9,4.3,0,0,0,0,0,0,0
2019,2,23,73.4,42.6,4.3,1.6,0,0,0,0,0,0,0
2019,2,23,81.1,65.5,2.5,3.4,0,0,0,0,0,0,0
2019,2,23,87.8,52.2,4.3,0.7,0,0,0,0,0,0,0
2019,2,23,82.1,71.3,2.3,0.7,0,0,0,0,0,1,0
2019,2,23,80.6,74.7,2.3,4.2,0,0,0,0,0,0,0
2019,2,23,83.4,68,3.9,0.4,0,0,0,0,0,0,0
2019,2,23,64.9,53.9,1,3.1,0,0,0,0,0,0,0
2019,2,23,74.8,52.2,2.9,4.7,0,0,0,0,0,0,0
2019,2,23,24.5,9999.9,3.7,1.7,0,0,0,0,0,0,0
2019,2,23,78.7,54.9,3.4,2.7,0,0,0,0,0,0,0
2019,2,23,86.8,59.2,1.9,7.5,0,0,0,0,0,0,0
2019,2,23,56.9,37.4,2.5,1,0.16,0,0,0,0,0,0
2019,2,23,52.6,30.2,2.5,1.5,0,0,0,0,0,0,0
2019,2,23,86.4,61.5,2.5,1,0,0,0,0,0,0,0
2019,2,23,80.6,56.8,3.4,6.4,0,0,0,0,0,0,0
2019,2,23,43.2,34.1,2.5,0.6,0.04,0,0,0,0,0,0
2019,2,23,69.8,51.6,2.6,4.9,0,0,0,0,0,0,0
2019,2,23,83.9,43.7,999.9,4.5,0,0,0,0,0,0,0
2019,2,23,60.6,47.2,1.7,5,0,0,0,0,0,0,0
2019,2,23,93.1,57.3,4.3,2.7,0,0,0,0,0,0,0
2019,2,23,81.2,55.9,2.4,4.4,0,0,0,0,0,0,0
2019,2,23,75.7,41,3.9,7.5,0,0,0,0,0,0,0
2019,2,23,70,55.6,2.1,4,0,0,0,0,0,0,0
2019,2,23,84.9,61.6,3.4,3.1,0,0,0,0,0,0,0
2019,2,23,72.1,62.7,2.5,2.3,99.99,0,1,0,0,1,0
2019,2,23,88,60.7,3.4,2.9,0,0,0,0,0,0,0
2019,2,23,82.5,66.7,2.9,1.4,0,0,0,0,0,0,0
2019,2,23,73.9,58.9,2.3,3,0,0,0,0,0,0,0
2019,2,23,61,48.5,3.5,5.3,0,0,0,0,0,0,0
2019,2,23,84.5,56.2,3.6,3.9,0,0,0,0,0,0,0
2019,2,23,70.4,54.7,2.3,7.2,0,0,0,0,0,0,0
2019,2,23,67.6,55.3,1.9,6.3,0,0,0,0,0,0,0
2019,2,23,82.1,66.6,2,3.8,0,0,0,0,0,0,0
2019,2,23,74.1,63.7,1.7,3.7,99.99,0,1,0,0,0,0
2019,2,23,82.3,66.9,3.8,4.1,0,0,0,0,0,0,0
2019,2,23,70.8,58,1.8,7.4,0.08,0,0,0,0,0,0
2019,2,23,62.8,49.1,1.6,6.5,0,0,0,0,0,0,0
2019,2,23,85.7,73.4,2.4,3.6,0,0,0,0,0,0,0
2019,2,23,83.9,67.1,2.9,4.7,0,0,0,0,0,0,0
2019,2,23,83.5,60.4,1.9,4.7,0,0,0,0,0,0,0
2019,2,23,74.8,38.5,3.6,7.4,0,0,0,0,0,0,0
2019,2,23,69.5,64.4,1.2,2.2,0.16,0,0,0,0,0,0
2019,2,23,86.7,69.5,2.5,0,0,0,0,0,0,0,0
2019,2,23,85.9,61.8,4.3,1.5,0,0,0,0,0,0,0
2019,2,23,87.2,71.6,5.3,1.5,0,0,0,0,0,0,0
2019,2,23,91.4,74,2.5,2.4,0,0,0,0,0,0,0
2019,2,23,86.9,53.5,2.5,1.9,0,0,0,0,0,0,0
2019,2,23,89.6,55.6,4,0.7,0,0,0,0,0,0,0
2019,2,23,90.1,70.5,3.4,0,0,0,0,0,0,0,0
2019,2,23,88.8,54.9,5.3,0.7,0,0,0,0,0,0,0
2019,2,23,63.6,50.9,1.9,9,0,0,0,0,0,0,0
2019,2,23,80.5,71.3,1.8,1.5,0,1,0,0,0,0,0
2019,2,23,84.4,47.9,2.5,5.4,0,0,0,0,0,0,0
2019,2,23,75.6,65.1,2,0.8,0,0,0,0,0,0,0
2019,2,23,77.6,63.9,2.5,2.6,0,0,0,0,0,0,0
2019,2,23,78.9,60.7,2.5,1.4,0,0,0,0,0,0,0
2019,2,23,68.9,58.8,2.2,1.6,0,0,0,0,0,0,0
2019,2,23,78.6,47.7,2.5,1.7,0,0,0,0,0,0,0
2019,2,23,77.6,64.9,1.8,1.7,0,0,0,0,0,0,0
2019,2,23,66.6,36.7,1.2,0.7,0,0,0,0,0,0,0
2019,2,23,82.4,48.9,3.4,0.8,0,0,0,0,0,0,0
2019,2,23,86.1,67.9,4.3,0.7,0,0,0,0,0,0,0
2019,2,23,62.8,39.1,2.5,0.8,0,0,0,0,0,0,0
2019,2,23,58.6,49.9,2.3,2.9,0,0,0,0,0,0,0
2019,2,23,79.2,65.6,3.9,1.8,0,0,0,0,0,0,0
2019,2,23,62.5,52.6,1.4,1.7,0,0,0,0,0,0,0
2019,2,23,65.9,48,2.5,0.8,0,0,0,0,0,0,0
2019,2,23,81.7,48.6,3.9,2.7,0,0,0,0,0,0,0
2019,2,23,81.3,66,2.5,1.2,0,0,0,0,0,0,0
2019,2,23,78.7,54.2,3.9,0.5,0,0,0,0,0,0,0
2019,2,23,61.1,46.9,1.9,0.9,0,0,0,0,0,0,0
2019,2,23,73.4,57.9,2.5,0.7,0,0,0,0,0,0,0
2019,2,23,82,71.7,2.5,2.4,0,0,0,0,0,0,0
2019,2,23,81.2,61.7,2.5,1,0,0,0,0,0,0,0
2019,2,23,65.5,35.2,2,2.5,0,0,0,0,0,0,0
2019,2,23,83.6,76,4.3,1.3,0,0,0,0,0,0,0
2019,2,23,59.2,46.2,2,3.1,0,0,0,0,0,0,0
2019,2,23,85.3,58.8,4.3,1.9,0,0,0,0,0,0,0
2019,2,23,79.2,55.8,2.5,2,0,0,0,0,0,0,0
2019,2,23,66.7,51.3,2.5,1,0,0,0,0,0,0,0
2019,2,23,82.7,61.6,4.3,2.1,0,0,0,0,0,0,0
2019,2,23,73.6,51.1,2.5,3.6,0,0,0,0,0,0,0
2019,2,23,82.7,76,2.5,5,0,0,0,0,0,0,0
2019,2,23,81.9,34.7,4.3,3.8,0,0,0,0,0,0,0
2019,2,23,81,69.6,2.5,2.1,0,0,0,0,0,0,0
2019,2,23,76.9,58.6,1.7,1.2,0,0,0,0,0,0,0
2019,2,23,73.4,58.4,2.5,6.5,0,0,0,0,0,0,0
2019,2,23,60.3,48.7,1.7,2.8,0,0,0,0,0,0,0
2019,2,23,66.4,41.7,2.5,2.3,0,0,0,0,0,0,0
2019,2,23,80.3,60.4,1.6,1,0,0,0,0,0,0,0
2019,2,23,73,58.3,2.2,1.1,0,0,0,0,0,0,0
2019,2,23,86.8,49.9,4.3,1,0,0,0,0,0,0,0
2019,2,23,76.7,55.6,2.5,5.4,0,0,0,0,0,0,0
2019,2,23,84.9,39.7,4.3,2.6,0,0,0,0,0,0,0
2019,2,23,84.2,38.5,4.8,1.9,0,0,0,0,0,0,0
2019,2,23,74.4,37.2,2.5,1,0,0,0,0,0,0,0
2019,2,23,67.7,49.8,2.5,0.9,0,0,0,0,0,0,0
2019,2,23,75.7,38.9,2.8,5.4,0,0,0,0,0,0,0
2019,2,23,82.5,59.5,2,2.2,0,0,0,0,0,0,0
2019,2,24,85.9,58.5,2.5,1.7,0,0,0,0,0,0,0
2019,2,24,49.7,26.8,2.5,1,0,0,0,0,0,0,0
2019,2,24,80.4,49.1,6.2,5,0,0,0,0,0,0,0
2019,2,24,95,46.4,999.9,3.2,0,0,0,0,0,0,0
2019,2,24,72,48.2,3.3,2.7,0,0,0,0,0,0,0
2019,2,24,87.5,50.3,3.8,3.5,0,0,0,0,0,0,0
2019,2,24,82.8,61.1,2.2,4,0,0,0,0,0,0,0
2019,2,24,59.5,52.5,2.6,6.3,0,0,0,0,0,0,0
2019,2,24,77,41.9,3.7,5.9,0,0,0,0,0,0,0
2019,2,24,81,72.6,3.6,6.1,0,0,0,0,0,0,0
2019,2,24,89.2,56.7,3.5,3.6,0,0,0,0,0,0,0
2019,2,24,84.3,65.4,3.3,4.9,0,0,0,0,0,0,0
2019,2,24,64.8,54.1,1.8,4.3,99.99,0,1,0,0,0,0
2019,2,24,83,68.8,3.9,4.5,0,0,0,0,0,0,0
2019,2,24,82.2,71.1,3.2,4.6,0,0,0,0,0,0,0
2019,2,24,82.6,74.6,2.4,3.9,99.99,0,1,0,0,1,0
2019,2,24,68,40.2,1.8,3.4,0,0,0,0,0,0,0
2019,2,24,62.3,47.8,1.7,3.9,0,0,0,0,0,0,0
2019,2,24,62.6,49.7,1.8,4.3,99.99,0,1,0,0,0,0
2019,2,24,75.9,41.3,3.5,5.9,0,0,0,0,0,0,0
2019,2,24,85.6,51.6,3.7,3.1,0,0,0,0,0,0,0
2019,2,24,92.6,56,6.2,1.2,0,0,0,0,0,0,0
2019,2,24,87.4,67.2,2.5,0,0,0,0,0,0,0,0
2019,2,24,77.7,40.7,1.2,0.5,0,0,0,0,0,0,0
2019,2,24,79.7,61.7,2.5,1.2,0,0,0,0,0,0,0
2019,2,24,66.8,50.9,1.9,6,0,0,0,0,0,0,0
2019,2,24,70.2,48.8,2.5,3.4,0,0,0,0,0,0,0
2019,2,24,88.2,52.3,5.3,1,0,0,0,0,0,0,0
2019,2,24,90.2,71.1,2.5,2.4,0,0,0,0,0,0,0
2019,2,24,68.1,63.8,1.2,1.5,0.16,0,0,0,0,0,0
2019,2,24,90.3,70.4,4.3,0.5,0,0,0,0,0,0,0
2019,2,24,85.6,58.9,2.5,0.7,0,0,0,0,0,0,0
2019,2,24,80.1,48.7,5.3,1.9,0,0,0,0,0,0,0
2019,2,24,69.9,62.4,1.5,5.4,0.12,0,1,0,0,0,0
2019,2,24,77.2,61.9,2,0.6,0,1,0,0,0,0,0
2019,2,24,86.4,58.2,2.5,1.9,0.01,0,0,0,0,0,0
2019,2,24,79.4,59.9,2.5,7.6,0,0,0,0,0,0,0
2019,2,24,73.3,55.4,2.4,6.6,0,0,0,0,0,0,0
2019,2,24,64.9,54.3,2.2,3.4,0,0,0,0,0,0,0
